invoice_id,month,category_id,supplier_id,business_unit,region,contract_status,spend_amount,volume,unit_price,price_variance_pct,payment_terms_days,critical_purchase
INV-19586,2026-02,CAT-008,SUP-062,Facilities,Midwest,Catalog mismatch,213646.99,56,3815.12,0.1357,45,Yes
INV-19587,2026-02,CAT-008,SUP-063,Mechanical,Mid-Atlantic,On contract,281550.66,8,35193.83,0.0435,45,No
INV-19588,2026-02,CAT-008,SUP-063,Information technology,Gulf,Catalog mismatch,180494.37,23,7847.58,0.1804,30,Yes
INV-19589,2026-02,CAT-008,SUP-065,Facilities,Midwest,Catalog mismatch,73296.3,32,2290.51,0.0798,30,Yes
INV-19590,2026-02,CAT-008,SUP-071,Information technology,Mid-Atlantic,On contract,81636.83,49,1666.06,0.0933,45,Yes
INV-19591,2026-02,CAT-008,SUP-064,Intermodal,Systemwide,On contract,162694.01,44,3697.59,-0.0067,30,Yes
INV-19592,2026-02,CAT-008,SUP-067,Information technology,Southeast,On contract,116691.97,117,997.37,0.0182,75,Yes
INV-19593,2026-02,CAT-008,SUP-063,Finance,Systemwide,On contract,143788.3,17,8458.14,0.0978,30,Yes
INV-19594,2026-02,CAT-008,SUP-064,Engineering,Midwest,On contract,89965.39,44,2044.67,0.0095,75,Yes
INV-19595,2026-02,CAT-008,SUP-064,Intermodal,Mid-Atlantic,On contract,64821.56,146,443.98,0.0525,30,No
INV-19596,2026-02,CAT-008,SUP-064,Mechanical,Midwest,On contract,399596.11,23,17373.74,0.1141,60,No
INV-19597,2026-02,CAT-008,SUP-065,Network operations,Gulf,Catalog mismatch,122862.5,71,1730.46,0.0948,30,Yes
INV-19598,2026-02,CAT-008,SUP-064,Intermodal,Systemwide,On contract,110821.53,102,1086.49,0.0838,30,No
INV-19599,2026-02,CAT-008,SUP-066,Finance,Southeast,On contract,131855.94,87,1515.59,0.0243,60,Yes
INV-19600,2026-02,CAT-008,SUP-070,Mechanical,Gulf,On contract,100074.23,56,1787.04,0.096,45,No
INV-19601,2026-02,CAT-008,SUP-065,Finance,Midwest,On contract,175709.9,22,7986.81,0.0993,30,Yes
INV-19602,2026-02,CAT-008,SUP-062,Facilities,Southeast,On contract,129952.93,56,2320.59,0.0528,75,No
INV-19603,2026-02,CAT-008,SUP-067,Facilities,Southeast,Catalog mismatch,87609.72,32,2737.8,0.1291,60,Yes
INV-19604,2026-02,CAT-008,SUP-066,Finance,Midwest,On contract,105612.54,39,2708.01,0.0784,30,Yes
INV-19605,2026-02,CAT-008,SUP-068,Mechanical,Midwest,On contract,75219.62,28,2686.41,0.1065,45,Yes
INV-19606,2026-02,CAT-008,SUP-069,Network operations,Mid-Atlantic,On contract,92319.86,34,2715.29,0.1062,45,No
INV-19607,2026-02,CAT-008,SUP-065,Finance,Systemwide,On contract,61026.8,27,2260.25,0.0617,60,Yes
INV-19608,2026-02,CAT-008,SUP-062,Facilities,Systemwide,On contract,41296.83,55,750.85,0.0435,45,No
INV-19609,2026-02,CAT-008,SUP-064,Network operations,Gulf,On contract,78095.39,180,433.86,0.0611,45,Yes
INV-19610,2026-02,CAT-008,SUP-066,Engineering,Gulf,Expired agreement,127303.28,37,3440.63,0.2061,30,Yes
INV-19611,2026-02,CAT-008,SUP-062,Facilities,Systemwide,On contract,42463.54,33,1286.77,0.0331,45,No
INV-19612,2026-02,CAT-008,SUP-062,Facilities,Gulf,On contract,60624.57,45,1347.21,0.0652,30,No
INV-19613,2026-02,CAT-008,SUP-062,Information technology,Systemwide,On contract,98953.73,102,970.13,0.0617,75,No
INV-19614,2026-02,CAT-008,SUP-064,Information technology,Mid-Atlantic,On contract,129611.74,30,4320.39,-0.0014,60,Yes
INV-19615,2026-02,CAT-008,SUP-063,Mechanical,Midwest,On contract,87047.03,24,3626.96,0.0599,30,Yes
INV-19616,2026-02,CAT-008,SUP-063,Information technology,Mid-Atlantic,Off contract,71681.58,49,1462.89,0.1676,60,Yes
INV-19617,2026-02,CAT-008,SUP-068,Facilities,Gulf,Off contract,172013.44,31,5548.82,0.0624,30,Yes
INV-19618,2026-02,CAT-008,SUP-063,Engineering,Southeast,On contract,159519.72,23,6935.64,0.0145,60,Yes
INV-19619,2026-02,CAT-008,SUP-065,Information technology,Gulf,On contract,113268.76,25,4530.75,0.0475,75,No
INV-19620,2026-02,CAT-008,SUP-065,Network operations,Systemwide,Off contract,49724.88,44,1130.11,0.0997,75,Yes
INV-19621,2026-02,CAT-008,SUP-064,Network operations,Gulf,On contract,139334.5,9,15481.61,0.1237,60,Yes
INV-19622,2026-02,CAT-008,SUP-066,Finance,Southeast,Catalog mismatch,41517.37,58,715.82,0.0888,30,Yes
INV-19623,2026-02,CAT-008,SUP-063,Network operations,Midwest,On contract,63444.26,33,1922.55,0.0257,45,No
INV-19624,2026-02,CAT-008,SUP-063,Transportation,Systemwide,On contract,243475.02,4,60868.76,0.0533,60,Yes
INV-19625,2026-02,CAT-008,SUP-067,Finance,Mid-Atlantic,On contract,33257.16,46,722.98,0.106,45,Yes
INV-19626,2026-02,CAT-008,SUP-069,Engineering,Gulf,Expired agreement,122084.85,39,3130.38,0.1353,60,No
INV-19627,2026-03,CAT-008,SUP-068,Mechanical,Gulf,On contract,257015.73,29,8862.61,0.1373,45,No
INV-19628,2026-03,CAT-008,SUP-062,Intermodal,Systemwide,Off contract,100668.87,40,2516.72,0.197,60,Yes
INV-19629,2026-03,CAT-008,SUP-065,Engineering,Systemwide,On contract,112071.44,62,1807.6,0.0952,75,Yes
INV-19630,2026-03,CAT-008,SUP-070,Facilities,Midwest,On contract,35082.23,189,185.62,0.0964,60,Yes
INV-19631,2026-03,CAT-008,SUP-065,Transportation,Systemwide,Catalog mismatch,83077.65,57,1457.5,0.1218,45,No
INV-19632,2026-03,CAT-008,SUP-063,Transportation,Systemwide,On contract,25337.34,38,666.77,0.0354,60,No
INV-19633,2026-03,CAT-008,SUP-066,Intermodal,Southeast,On contract,89709.95,33,2718.48,0.0498,45,No
INV-19634,2026-03,CAT-008,SUP-062,Information technology,Southeast,Off contract,116091.04,80,1451.14,0.1575,30,No
INV-19635,2026-03,CAT-008,SUP-068,Information technology,Mid-Atlantic,Catalog mismatch,82738.3,23,3597.32,0.0407,60,Yes
INV-19636,2026-03,CAT-008,SUP-065,Intermodal,Midwest,On contract,40588.12,15,2705.87,0.0597,30,No
INV-19637,2026-03,CAT-008,SUP-062,Information technology,Midwest,Expired agreement,107084.5,13,8237.27,0.1359,45,Yes
INV-19638,2026-03,CAT-008,SUP-063,Intermodal,Southeast,On contract,74344.23,46,1616.18,0.1143,75,No
INV-19639,2026-03,CAT-008,SUP-065,Finance,Gulf,On contract,122205.07,86,1420.99,0.0754,45,No
INV-19640,2026-03,CAT-008,SUP-063,Information technology,Mid-Atlantic,On contract,149013.12,50,2980.26,0.1155,75,Yes
INV-19641,2026-03,CAT-008,SUP-069,Network operations,Midwest,On contract,63387.29,86,737.06,0.0368,45,No
INV-19642,2026-03,CAT-008,SUP-069,Intermodal,Mid-Atlantic,Catalog mismatch,45272.93,41,1104.22,0.1228,60,Yes
INV-19643,2026-03,CAT-008,SUP-066,Mechanical,Mid-Atlantic,Expired agreement,94541.14,20,4727.06,0.1584,75,Yes
INV-19644,2026-03,CAT-008,SUP-066,Engineering,Midwest,Off contract,69721.41,32,2178.79,0.1268,75,No
INV-19645,2026-03,CAT-008,SUP-067,Facilities,Systemwide,On contract,64591.99,114,566.6,0.107,75,Yes
INV-19646,2026-03,CAT-008,SUP-063,Facilities,Systemwide,On contract,59214.21,30,1973.81,0.0147,30,Yes
INV-19647,2026-03,CAT-008,SUP-066,Information technology,Midwest,Off contract,165029.45,19,8685.76,0.1288,45,No
INV-19648,2026-03,CAT-008,SUP-067,Mechanical,Gulf,On contract,119416.59,39,3061.96,0.0502,60,Yes
INV-19649,2026-03,CAT-008,SUP-062,Engineering,Gulf,On contract,127755.75,24,5323.16,0.0413,60,No
INV-19650,2026-03,CAT-008,SUP-066,Facilities,Southeast,On contract,39160.32,82,477.56,0.0125,60,Yes
INV-19651,2026-03,CAT-008,SUP-068,Information technology,Southeast,Catalog mismatch,80893.72,31,2609.47,0.1453,45,No
INV-19652,2026-03,CAT-008,SUP-070,Intermodal,Midwest,On contract,78866.98,69,1143.0,0.0409,45,Yes
INV-19653,2026-03,CAT-008,SUP-064,Mechanical,Midwest,Expired agreement,315006.15,24,13125.26,0.1867,75,No
INV-19654,2026-03,CAT-008,SUP-063,Network operations,Systemwide,On contract,81985.27,41,1999.64,0.1216,60,Yes
INV-19655,2026-03,CAT-008,SUP-064,Information technology,Mid-Atlantic,Expired agreement,490850.31,61,8046.73,0.2214,45,No
INV-19656,2026-03,CAT-008,SUP-063,Facilities,Midwest,On contract,68952.83,12,5746.07,0.0622,75,Yes
INV-19657,2026-03,CAT-008,SUP-066,Information technology,Midwest,On contract,79500.92,25,3180.04,0.022,75,No
INV-19658,2026-03,CAT-008,SUP-065,Intermodal,Systemwide,On contract,33807.05,132,256.11,0.1221,45,No
INV-19659,2026-03,CAT-008,SUP-064,Transportation,Gulf,Catalog mismatch,48102.69,50,962.05,0.1936,60,No
INV-19660,2026-03,CAT-008,SUP-064,Finance,Southeast,Expired agreement,89146.84,27,3301.73,0.1637,45,Yes
INV-19661,2026-03,CAT-008,SUP-062,Mechanical,Mid-Atlantic,On contract,60685.26,37,1640.14,0.0206,75,No
INV-19662,2026-03,CAT-008,SUP-063,Network operations,Systemwide,On contract,155922.66,15,10394.84,0.0622,45,Yes
INV-19663,2026-03,CAT-008,SUP-066,Engineering,Systemwide,Catalog mismatch,109148.33,38,2872.32,0.1325,75,Yes
INV-19664,2026-03,CAT-008,SUP-069,Engineering,Gulf,Expired agreement,351005.78,14,25071.84,0.1795,75,No
INV-19665,2026-03,CAT-008,SUP-063,Engineering,Midwest,On contract,165415.96,22,7518.91,0.0326,45,No
INV-19666,2026-03,CAT-008,SUP-062,Network operations,Gulf,On contract,52553.24,35,1501.52,-0.0026,75,No
INV-19667,2026-03,CAT-008,SUP-067,Transportation,Gulf,On contract,21380.83,38,562.65,0.088,45,Yes
INV-19668,2026-03,CAT-008,SUP-062,Mechanical,Mid-Atlantic,On contract,90791.87,50,1815.84,0.0761,75,No
INV-19669,2026-03,CAT-008,SUP-071,Transportation,Midwest,On contract,60109.23,17,3535.84,0.045,60,Yes
INV-19670,2026-03,CAT-008,SUP-063,Finance,Systemwide,Expired agreement,71194.76,31,2296.61,0.1876,75,Yes
INV-19671,2026-03,CAT-008,SUP-063,Mechanical,Midwest,On contract,380437.07,35,10869.63,0.0463,60,No
INV-19672,2026-03,CAT-008,SUP-062,Mechanical,Midwest,Off contract,59613.47,38,1568.78,0.1933,30,Yes
INV-19673,2026-03,CAT-008,SUP-062,Intermodal,Midwest,On contract,62815.22,21,2991.2,-0.0357,30,Yes
INV-19674,2026-03,CAT-008,SUP-065,Engineering,Systemwide,Off contract,99139.89,31,3198.06,0.0771,75,No
INV-19675,2026-03,CAT-008,SUP-062,Engineering,Southeast,On contract,73187.93,27,2710.66,0.0052,60,Yes
INV-19676,2026-03,CAT-008,SUP-062,Facilities,Systemwide,On contract,145146.73,208,697.82,0.0212,75,Yes
INV-19677,2026-03,CAT-008,SUP-066,Mechanical,Gulf,On contract,75763.99,32,2367.62,0.0155,45,No
INV-19678,2026-03,CAT-008,SUP-062,Information technology,Southeast,On contract,81022.03,43,1884.23,0.0052,60,Yes
INV-19679,2026-03,CAT-008,SUP-064,Finance,Systemwide,On contract,71887.91,10,7188.79,0.0918,30,Yes
INV-19680,2026-03,CAT-008,SUP-063,Engineering,Mid-Atlantic,On contract,40119.09,20,2005.95,0.0367,60,Yes
INV-19681,2026-03,CAT-008,SUP-065,Information technology,Gulf,On contract,73677.44,11,6697.95,0.1145,60,No
INV-19682,2026-03,CAT-008,SUP-062,Engineering,Gulf,Off contract,35207.63,46,765.38,0.118,30,No
INV-19683,2026-03,CAT-008,SUP-066,Information technology,Gulf,On contract,57991.19,19,3052.17,0.0351,30,Yes
INV-19684,2026-03,CAT-008,SUP-069,Finance,Southeast,Expired agreement,57952.07,32,1811.0,0.1339,30,No
INV-19685,2026-03,CAT-008,SUP-064,Information technology,Mid-Atlantic,On contract,59183.53,66,896.72,0.0487,45,Yes
INV-19686,2026-03,CAT-008,SUP-067,Mechanical,Southeast,On contract,33038.67,15,2202.58,0.0416,45,Yes
INV-19687,2026-03,CAT-008,SUP-068,Intermodal,Systemwide,On contract,36134.44,85,425.11,0.0609,75,Yes
INV-19688,2026-03,CAT-008,SUP-065,Mechanical,Systemwide,On contract,108220.48,28,3865.02,0.0875,30,Yes
INV-19689,2026-03,CAT-008,SUP-062,Facilities,Gulf,Expired agreement,74547.24,82,909.11,0.09,75,No
INV-19690,2026-03,CAT-008,SUP-065,Transportation,Systemwide,On contract,230321.9,65,3543.41,0.0102,30,No
INV-19691,2026-03,CAT-008,SUP-069,Finance,Gulf,On contract,113647.23,19,5981.43,0.0898,45,Yes
INV-19692,2026-03,CAT-008,SUP-062,Finance,Mid-Atlantic,On contract,24690.6,41,602.21,0.1082,45,Yes
INV-19693,2026-03,CAT-008,SUP-063,Intermodal,Gulf,On contract,47067.81,19,2477.25,0.0753,45,No
INV-19694,2026-03,CAT-008,SUP-066,Mechanical,Mid-Atlantic,On contract,55516.22,54,1028.08,0.0115,60,Yes
INV-19695,2026-03,CAT-008,SUP-062,Transportation,Southeast,On contract,126483.25,69,1833.09,0.0738,75,No
INV-19696,2026-03,CAT-008,SUP-068,Facilities,Gulf,On contract,104595.43,49,2134.6,0.0782,30,Yes
INV-19697,2026-03,CAT-008,SUP-067,Facilities,Gulf,On contract,113708.37,22,5168.56,0.0497,45,Yes
INV-19698,2026-03,CAT-008,SUP-068,Finance,Southeast,On contract,76445.06,26,2940.19,0.0973,60,Yes
INV-19699,2026-04,CAT-008,SUP-064,Network operations,Systemwide,Expired agreement,174255.12,39,4468.08,0.1883,45,Yes
INV-19700,2026-04,CAT-008,SUP-067,Mechanical,Midwest,On contract,105334.73,34,3098.08,0.0814,60,Yes
INV-19701,2026-04,CAT-008,SUP-066,Network operations,Southeast,Expired agreement,89620.54,9,9957.84,0.0732,75,Yes
INV-19702,2026-04,CAT-008,SUP-069,Finance,Southeast,On contract,75185.43,161,466.99,-0.0109,30,Yes
INV-19703,2026-04,CAT-008,SUP-066,Network operations,Southeast,Catalog mismatch,68573.8,16,4285.86,0.1355,75,Yes
INV-19704,2026-04,CAT-008,SUP-063,Intermodal,Mid-Atlantic,Off contract,402979.78,189,2132.17,0.1186,75,Yes
INV-19705,2026-04,CAT-008,SUP-070,Facilities,Systemwide,On contract,137006.35,11,12455.12,0.066,75,No
INV-19706,2026-04,CAT-008,SUP-065,Network operations,Systemwide,On contract,121442.08,56,2168.61,0.0462,45,Yes
INV-19707,2026-04,CAT-008,SUP-065,Transportation,Systemwide,On contract,108627.11,124,876.03,0.0113,75,Yes
INV-19708,2026-04,CAT-008,SUP-063,Transportation,Midwest,On contract,82379.69,44,1872.27,0.003,45,No
INV-19709,2026-04,CAT-008,SUP-069,Transportation,Systemwide,Catalog mismatch,79745.32,16,4984.08,0.1086,30,Yes
INV-19710,2026-04,CAT-008,SUP-062,Intermodal,Southeast,Expired agreement,147394.0,53,2781.02,0.1671,60,No
INV-19711,2026-04,CAT-008,SUP-063,Finance,Midwest,On contract,66648.24,64,1041.38,0.0273,60,No
INV-19712,2026-04,CAT-008,SUP-062,Mechanical,Gulf,On contract,81539.91,19,4291.57,0.0442,45,Yes
INV-19713,2026-04,CAT-008,SUP-068,Engineering,Systemwide,On contract,64408.77,52,1238.63,0.048,30,No
INV-19714,2026-04,CAT-008,SUP-062,Facilities,Mid-Atlantic,Off contract,134961.28,236,571.87,0.1199,45,Yes
INV-19715,2026-04,CAT-008,SUP-065,Information technology,Systemwide,Expired agreement,126838.74,28,4529.95,0.1466,30,No
INV-19716,2026-04,CAT-008,SUP-068,Intermodal,Midwest,Catalog mismatch,97855.91,64,1529.0,0.0944,60,Yes
INV-19717,2026-04,CAT-008,SUP-067,Facilities,Mid-Atlantic,Off contract,62861.96,11,5714.72,0.136,45,No
INV-19718,2026-04,CAT-008,SUP-063,Information technology,Gulf,Catalog mismatch,133472.92,88,1516.74,0.062,75,Yes
INV-19719,2026-04,CAT-008,SUP-063,Mechanical,Mid-Atlantic,Off contract,79083.38,162,488.17,0.1256,30,Yes
INV-19720,2026-04,CAT-008,SUP-069,Intermodal,Southeast,On contract,38061.43,38,1001.62,0.0854,30,No
INV-19721,2026-04,CAT-008,SUP-062,Engineering,Southeast,On contract,86314.8,144,599.41,0.0063,30,No
INV-19722,2026-04,CAT-008,SUP-063,Facilities,Southeast,On contract,65743.55,88,747.09,0.0518,30,Yes
INV-19723,2026-04,CAT-008,SUP-064,Information technology,Southeast,On contract,55151.55,127,434.26,0.0654,45,Yes
INV-19724,2026-04,CAT-008,SUP-064,Engineering,Southeast,On contract,97631.82,65,1502.03,0.0659,75,No
INV-19725,2026-04,CAT-008,SUP-062,Engineering,Midwest,On contract,107951.81,31,3482.32,0.0606,45,Yes
INV-19726,2026-04,CAT-008,SUP-063,Mechanical,Southeast,On contract,172292.45,32,5384.14,0.0687,30,Yes
INV-19727,2026-04,CAT-008,SUP-064,Information technology,Systemwide,On contract,45878.07,25,1835.12,0.0663,60,No
INV-19728,2026-04,CAT-008,SUP-065,Network operations,Mid-Atlantic,On contract,176356.16,27,6531.71,0.0488,75,Yes
INV-19729,2026-04,CAT-008,SUP-066,Transportation,Midwest,On contract,136894.46,12,11407.87,0.0278,45,Yes
INV-19730,2026-04,CAT-008,SUP-062,Engineering,Southeast,On contract,47061.04,37,1271.92,0.0227,30,Yes
INV-19731,2026-04,CAT-008,SUP-062,Intermodal,Midwest,On contract,33380.1,50,667.6,0.0092,45,Yes
INV-19732,2026-04,CAT-008,SUP-062,Transportation,Southeast,Expired agreement,145424.0,21,6924.95,0.1697,30,Yes
INV-19733,2026-04,CAT-008,SUP-062,Network operations,Mid-Atlantic,On contract,56200.22,128,439.06,0.1138,45,Yes
INV-19734,2026-04,CAT-008,SUP-062,Mechanical,Southeast,On contract,136017.95,61,2229.8,0.0559,45,No
INV-19735,2026-04,CAT-008,SUP-062,Facilities,Gulf,Catalog mismatch,27304.85,68,401.54,0.1625,30,Yes
INV-19736,2026-04,CAT-008,SUP-068,Intermodal,Mid-Atlantic,Off contract,150654.31,22,6847.92,0.0638,30,No
INV-19737,2026-04,CAT-008,SUP-063,Information technology,Gulf,On contract,62575.94,62,1009.29,0.0568,30,No
INV-19738,2026-04,CAT-008,SUP-064,Mechanical,Systemwide,On contract,120305.27,51,2358.93,0.0192,75,Yes
INV-19739,2026-04,CAT-008,SUP-062,Transportation,Systemwide,Catalog mismatch,135977.13,82,1658.26,0.1834,75,Yes
INV-19740,2026-04,CAT-008,SUP-064,Transportation,Gulf,Catalog mismatch,136151.47,45,3025.59,0.1715,30,Yes
INV-19741,2026-04,CAT-008,SUP-066,Information technology,Gulf,On contract,85676.85,39,2196.84,0.0659,75,Yes
INV-19742,2026-04,CAT-008,SUP-066,Network operations,Mid-Atlantic,On contract,91662.47,61,1502.66,0.0723,30,No
INV-19743,2026-04,CAT-008,SUP-065,Network operations,Systemwide,On contract,75935.89,29,2618.48,0.0872,45,Yes
INV-19744,2026-04,CAT-008,SUP-062,Network operations,Southeast,Off contract,60909.73,21,2900.46,0.1175,30,Yes
INV-19745,2026-04,CAT-008,SUP-062,Information technology,Systemwide,On contract,93037.69,20,4651.88,0.0334,45,No
INV-19746,2026-04,CAT-008,SUP-068,Mechanical,Gulf,On contract,133348.32,40,3333.71,0.0298,30,Yes
INV-19747,2026-04,CAT-008,SUP-063,Network operations,Gulf,Expired agreement,44105.41,18,2450.3,0.1656,60,Yes
INV-19748,2026-04,CAT-008,SUP-065,Mechanical,Southeast,Expired agreement,48205.94,36,1339.05,0.1767,30,Yes
INV-19749,2026-04,CAT-008,SUP-064,Transportation,Gulf,On contract,87057.53,27,3224.35,0.0778,75,Yes
INV-19750,2026-04,CAT-008,SUP-063,Finance,Systemwide,Off contract,86838.05,10,8683.81,0.1101,30,Yes
INV-19751,2026-04,CAT-008,SUP-070,Mechanical,Gulf,On contract,60244.65,36,1673.46,0.1169,60,No
INV-19752,2026-04,CAT-008,SUP-063,Facilities,Southeast,On contract,51699.81,47,1100.0,0.0661,30,Yes
INV-19753,2026-04,CAT-008,SUP-062,Intermodal,Mid-Atlantic,On contract,148763.94,24,6198.5,0.0902,75,No
INV-19754,2026-05,CAT-008,SUP-063,Facilities,Gulf,On contract,73445.5,28,2623.05,0.1074,30,No
INV-19755,2026-05,CAT-008,SUP-062,Facilities,Mid-Atlantic,On contract,38132.07,64,595.81,0.0466,45,Yes
INV-19756,2026-05,CAT-008,SUP-064,Finance,Midwest,Catalog mismatch,262007.37,23,11391.62,0.1605,30,No
INV-19757,2026-05,CAT-008,SUP-062,Transportation,Gulf,On contract,90476.16,32,2827.38,0.0205,45,Yes
INV-19758,2026-05,CAT-008,SUP-069,Facilities,Southeast,On contract,183638.12,24,7651.59,0.1109,60,Yes
INV-19759,2026-05,CAT-008,SUP-063,Facilities,Mid-Atlantic,Expired agreement,431455.17,27,15979.82,0.1536,30,Yes
INV-19760,2026-05,CAT-008,SUP-065,Engineering,Southeast,On contract,46827.71,65,720.43,0.0375,60,No
INV-19761,2026-05,CAT-008,SUP-062,Network operations,Gulf,On contract,26610.72,41,649.04,0.057,45,No
INV-19762,2026-05,CAT-008,SUP-063,Intermodal,Gulf,Off contract,58671.53,94,624.17,0.0923,45,No
INV-19763,2026-05,CAT-008,SUP-068,Transportation,Southeast,On contract,32684.04,78,419.03,0.012,30,Yes
INV-19764,2026-05,CAT-008,SUP-066,Intermodal,Southeast,On contract,107639.2,51,2110.57,0.0898,60,Yes
INV-19765,2026-05,CAT-008,SUP-062,Intermodal,Systemwide,On contract,159455.7,119,1339.96,0.0826,75,No
INV-19766,2026-05,CAT-008,SUP-067,Finance,Systemwide,On contract,210660.29,15,14044.02,0.0202,30,Yes
INV-19767,2026-05,CAT-008,SUP-062,Network operations,Midwest,On contract,111462.14,69,1615.39,0.0332,75,Yes
INV-19768,2026-05,CAT-008,SUP-071,Mechanical,Systemwide,Catalog mismatch,98327.21,89,1104.8,0.1514,60,Yes
INV-19769,2026-05,CAT-008,SUP-066,Mechanical,Systemwide,On contract,110601.88,11,10054.72,0.04,30,Yes
INV-19770,2026-05,CAT-008,SUP-067,Network operations,Gulf,Off contract,97162.14,63,1542.26,0.1813,75,No
INV-19771,2026-05,CAT-008,SUP-064,Mechanical,Systemwide,On contract,39447.42,62,636.25,0.1044,75,No
INV-19772,2026-05,CAT-008,SUP-064,Intermodal,Systemwide,Expired agreement,84395.9,39,2164.0,0.1123,45,No
INV-19773,2026-05,CAT-008,SUP-066,Mechanical,Gulf,Expired agreement,112863.97,28,4030.86,0.1407,60,No
INV-19774,2026-05,CAT-008,SUP-070,Network operations,Midwest,On contract,116439.51,46,2531.29,0.0214,45,Yes
INV-19775,2026-05,CAT-008,SUP-062,Mechanical,Midwest,On contract,49941.7,22,2270.08,0.0247,45,No
INV-19776,2026-05,CAT-008,SUP-062,Transportation,Southeast,Expired agreement,28772.85,14,2055.2,0.167,60,No
INV-19777,2026-05,CAT-008,SUP-064,Network operations,Southeast,On contract,211415.87,59,3583.32,0.0044,60,No
INV-19778,2026-05,CAT-008,SUP-070,Information technology,Southeast,Catalog mismatch,413126.53,24,17213.61,0.153,75,No
INV-19779,2026-05,CAT-008,SUP-068,Network operations,Mid-Atlantic,Expired agreement,67108.61,101,664.44,0.155,60,No
INV-19780,2026-05,CAT-008,SUP-062,Mechanical,Midwest,On contract,47182.82,12,3931.9,0.0214,45,No
INV-19781,2026-05,CAT-008,SUP-062,Finance,Mid-Atlantic,Expired agreement,41729.99,18,2318.33,0.1816,75,No
INV-19782,2026-05,CAT-008,SUP-064,Facilities,Mid-Atlantic,On contract,133115.93,89,1495.68,0.0453,60,Yes
INV-19783,2026-05,CAT-008,SUP-062,Engineering,Systemwide,On contract,26525.0,121,219.21,0.0254,30,No
INV-19784,2026-05,CAT-008,SUP-067,Intermodal,Mid-Atlantic,On contract,79878.48,15,5325.23,0.0352,30,Yes
INV-19785,2026-05,CAT-008,SUP-062,Network operations,Gulf,On contract,201464.56,15,13430.97,0.0996,75,Yes
